loannumber,loanamount,totaldue,termdays,approved_year,approved_month,approved_day,approved_day_of_week,approved_hour,created_year,created_month,created_day,created_day_of_week,created_hour,"Fraud = 0, no Fraud = 1"
2,10000.0,11500.0,15,2017,7,20,3,7,2017,7,20,3,6,1
8,30000.0,34500.0,30,2017,7,24,0,13,2017,7,24,0,12,1
7,30000.0,39000.0,60,2017,7,13,3,8,2017,7,13,3,7,1
3,10000.0,11500.0,15,2017,7,12,2,23,2017,7,12,2,22,1
4,10000.0,13000.0,30,2017,7,24,0,17,2017,7,24,0,16,0
3,10000.0,13000.0,30,2017,7,26,2,8,2017,7,26,2,7,1
4,20000.0,24500.0,30,2017,7,13,3,17,2017,7,13,3,16,1
7,10000.0,13000.0,30,2017,7,4,1,16,2017,7,4,1,15,1
2,10000.0,11500.0,15,2017,7,18,1,22,2017,7,18,1,21,0
2,10000.0,11500.0,15,2017,7,24,0,14,2017,7,24,0,13,1
5,20000.0,24500.0,30,2017,7,11,1,12,2017,7,11,1,11,1
4,10000.0,12250.0,30,2017,7,6,3,21,2017,7,6,3,20,1
3,10000.0,13000.0,30,2017,7,28,4,2,2017,7,28,4,1,0
7,20000.0,22250.0,15,2017,7,21,4,16,2017,7,21,4,15,0
10,10000.0,11500.0,15,2017,7,29,5,12,2017,7,29,5,11,0
2,10000.0,13000.0,30,2017,7,9,6,9,2017,7,9,6,8,0
2,10000.0,13000.0,30,2017,7,30,6,8,2017,7,30,6,7,0
7,30000.0,34500.0,30,2017,7,17,0,19,2017,7,17,0,18,0
2,10000.0,13000.0,30,2017,7,10,0,17,2017,7,10,0,16,0
2,10000.0,11500.0,15,2017,7,13,3,7,2017,7,13,3,6,0
8,20000.0,24500.0,30,2017,7,4,1,12,2017,7,4,1,11,0
3,10000.0,13000.0,30,2017,7,24,0,15,2017,7,24,0,14,1
8,40000.0,44000.0,30,2017,7,24,0,13,2017,7,24,0,12,1
10,40000.0,44000.0,30,2017,7,7,4,22,2017,7,7,4,21,1
8,40000.0,44000.0,30,2017,7,8,5,20,2017,7,8,5,19,1
2,10000.0,11500.0,15,2017,7,29,5,23,2017,7,29,5,22,1
2,10000.0,13000.0,30,2017,7,27,3,13,2017,7,27,3,12,0
3,10000.0,13000.0,30,2017,7,5,2,18,2017,7,5,2,17,1
2,10000.0,13000.0,30,2017,7,5,2,17,2017,7,5,2,16,1
15,50000.0,52500.0,30,2017,7,8,5,7,2017,7,8,5,6,1
5,20000.0,24500.0,30,2017,7,25,1,4,2017,7,25,1,3,1
3,10000.0,13000.0,30,2017,7,1,5,22,2017,7,1,5,21,1
3,10000.0,13000.0,30,2017,7,2,6,12,2017,7,2,6,11,1
2,10000.0,13000.0,30,2017,7,25,1,22,2017,7,25,1,21,1
4,20000.0,24500.0,30,2017,7,24,0,6,2017,7,24,0,5,1
10,30000.0,34500.0,30,2017,7,28,4,11,2017,7,28,4,10,1
3,10000.0,13000.0,30,2017,7,10,0,16,2017,7,10,0,15,1
4,10000.0,12250.0,30,2017,7,18,1,14,2017,7,18,1,13,1
3,10000.0,13000.0,30,2017,7,10,0,12,2017,7,10,0,11,1
3,20000.0,24500.0,30,2017,7,9,6,15,2017,7,9,6,14,1
8,30000.0,39000.0,60,2017,7,9,6,9,2017,7,9,6,8,1
8,10000.0,11500.0,15,2017,7,23,6,8,2017,7,23,6,7,1
2,10000.0,13000.0,30,2017,7,4,1,15,2017,7,4,1,14,1
6,10000.0,12250.0,30,2017,7,20,3,11,2017,7,20,3,10,1
4,20000.0,24500.0,30,2017,7,26,2,15,2017,7,26,2,14,1
5,20000.0,24500.0,30,2017,7,10,0,6,2017,7,10,0,5,1
3,10000.0,13000.0,30,2017,7,19,2,8,2017,7,19,2,7,1
7,30000.0,34500.0,30,2017,7,6,3,19,2017,7,6,3,18,1
2,10000.0,11500.0,15,2017,7,26,2,23,2017,7,26,2,22,1
2,10000.0,11500.0,15,2017,7,28,4,10,2017,7,28,4,9,1
7,20000.0,23000.0,30,2017,7,4,1,0,2017,7,3,0,23,0
9,30000.0,34500.0,30,2017,7,29,5,6,2017,7,29,5,5,1
7,15000.0,16500.0,30,2017,7,29,5,21,2017,7,29,5,20,1
3,10000.0,13000.0,30,2017,7,28,4,10,2017,7,28,4,9,0
2,10000.0,11500.0,15,2017,7,26,2,14,2017,7,26,2,13,1
6,15000.0,16687.5,15,2017,7,11,1,18,2017,7,11,1,17,1
4,10000.0,13000.0,30,2017,7,11,1,8,2017,7,11,1,7,0
2,10000.0,13000.0,30,2017,7,27,3,14,2017,7,27,3,13,1
3,10000.0,13000.0,30,2017,7,10,0,9,2017,7,10,0,8,1
2,10000.0,13000.0,30,2017,7,5,2,6,2017,7,5,2,5,0
7,30000.0,39000.0,60,2017,7,7,4,8,2017,7,7,4,7,1
2,10000.0,13000.0,30,2017,7,21,4,0,2017,7,20,3,23,1
11,30000.0,34500.0,30,2017,7,26,2,8,2017,7,26,2,7,1
2,10000.0,13000.0,30,2017,7,26,2,14,2017,7,26,2,13,0
3,10000.0,11500.0,15,2017,7,23,6,13,2017,7,23,6,12,1
2,10000.0,13000.0,30,2017,7,1,5,23,2017,7,1,5,22,0
10,30000.0,34500.0,30,2017,7,24,0,10,2017,7,24,0,9,1
3,10000.0,11500.0,15,2017,7,14,4,16,2017,7,14,4,15,1
11,20000.0,22000.0,30,2017,7,12,2,23,2017,7,12,2,22,1
3,10000.0,13000.0,30,2017,7,19,2,13,2017,7,19,2,12,1
2,10000.0,13000.0,30,2017,7,6,3,11,2017,7,6,3,10,0
2,10000.0,13000.0,30,2017,7,28,4,20,2017,7,28,4,19,0
8,25000.0,28750.0,30,2017,7,4,1,16,2017,7,4,1,15,0
2,10000.0,11500.0,15,2017,7,12,2,15,2017,7,12,2,14,0
3,10000.0,11500.0,15,2017,7,11,1,9,2017,7,11,1,8,0
3,10000.0,13000.0,30,2017,7,21,4,18,2017,7,21,4,17,0
2,10000.0,13000.0,30,2017,7,27,3,11,2017,7,27,3,10,0
3,20000.0,22250.0,15,2017,7,17,0,17,2017,7,17,0,16,0
7,40000.0,48000.0,60,2017,7,12,2,9,2017,7,12,2,8,1
6,20000.0,24500.0,30,2017,7,6,3,15,2017,7,6,3,14,1
17,40000.0,44000.0,30,2017,7,11,1,17,2017,7,11,1,16,1
12,40000.0,44000.0,30,2017,7,7,4,4,2017,7,7,4,3,1
3,10000.0,13000.0,30,2017,7,7,4,0,2017,7,6,3,23,0
11,20000.0,22000.0,30,2017,7,14,4,7,2017,7,14,4,6,1
2,10000.0,13000.0,30,2017,7,13,3,8,2017,7,13,3,7,0
3,10000.0,13000.0,30,2017,7,26,2,14,2017,7,26,2,13,1
13,20000.0,23000.0,30,2017,7,3,0,15,2017,7,3,0,14,1
4,20000.0,24500.0,30,2017,7,6,3,11,2017,7,6,3,10,1
2,10000.0,13000.0,30,2017,7,7,4,19,2017,7,7,4,18,1
8,20000.0,24500.0,30,2017,7,25,1,20,2017,7,25,1,19,1
2,10000.0,13000.0,30,2017,7,11,1,13,2017,7,11,1,12,1
14,30000.0,34500.0,30,2017,7,8,5,8,2017,7,8,5,7,1
2,10000.0,13000.0,30,2017,7,10,0,15,2017,7,10,0,14,1
2,10000.0,13000.0,30,2017,7,9,6,14,2017,7,9,6,13,1
2,10000.0,13000.0,30,2017,7,17,0,17,2017,7,17,0,16,1
5,20000.0,24500.0,30,2017,7,22,5,18,2017,7,22,5,17,1
16,40000.0,44000.0,30,2017,7,28,4,11,2017,7,28,4,10,1
7,10000.0,11125.0,15,2017,7,13,3,9,2017,7,13,3,8,1
10,30000.0,34500.0,30,2017,7,19,2,10,2017,7,19,2,9,1
16,40000.0,44000.0,30,2017,7,6,3,12,2017,7,6,3,11,1
3,20000.0,24500.0,30,2017,7,4,1,12,2017,7,4,1,11,1
2,10000.0,13000.0,30,2017,7,19,2,20,2017,7,19,2,19,0
3,10000.0,13000.0,30,2017,7,23,6,17,2017,7,23,6,16,1
4,10000.0,13000.0,30,2017,7,27,3,8,2017,7,27,3,7,1
4,20000.0,24500.0,30,2017,7,29,5,16,2017,7,29,5,15,1
4,10000.0,11500.0,15,2017,7,26,2,18,2017,7,26,2,17,1
2,10000.0,11500.0,15,2017,7,21,4,14,2017,7,21,4,13,1
2,10000.0,11500.0,15,2017,7,12,2,21,2017,7,12,2,20,1
3,10000.0,13000.0,30,2017,7,21,4,0,2017,7,20,3,23,1
3,10000.0,13000.0,30,2017,7,6,3,10,2017,7,6,3,9,1
10,40000.0,48000.0,60,2017,7,8,5,20,2017,7,8,5,19,1
9,20000.0,24500.0,30,2017,7,12,2,13,2017,7,12,2,12,1
6,20000.0,24500.0,30,2017,7,20,3,17,2017,7,20,3,16,1
2,10000.0,13000.0,30,2017,7,11,1,19,2017,7,11,1,18,1
2,10000.0,13000.0,30,2017,7,28,4,17,2017,7,28,4,16,1
2,10000.0,11500.0,15,2017,7,19,2,21,2017,7,19,2,20,1
2,10000.0,13000.0,30,2017,7,14,4,8,2017,7,14,4,7,1
3,10000.0,13000.0,30,2017,7,8,5,17,2017,7,8,5,16,0
5,10000.0,13000.0,30,2017,7,11,1,20,2017,7,11,1,19,1
3,10000.0,13000.0,30,2017,7,24,0,11,2017,7,24,0,10,1
3,10000.0,13000.0,30,2017,7,28,4,8,2017,7,28,4,7,1
7,20000.0,24500.0,30,2017,7,6,3,21,2017,7,6,3,20,1
3,10000.0,13000.0,30,2017,7,3,0,11,2017,7,3,0,10,0
2,10000.0,11500.0,15,2017,7,13,3,10,2017,7,13,3,9,0
6,20000.0,22250.0,15,2017,7,17,0,4,2017,7,17,0,3,1
8,30000.0,34500.0,30,2017,7,21,4,15,2017,7,21,4,14,1
11,30000.0,34500.0,30,2017,7,17,0,2,2017,7,17,0,1,1
10,15000.0,17250.0,30,2017,7,24,0,19,2017,7,24,0,18,1
3,10000.0,13000.0,30,2017,7,27,3,11,2017,7,27,3,10,1
4,10000.0,13000.0,30,2017,7,13,3,10,2017,7,13,3,9,1
2,10000.0,13000.0,30,2017,7,26,2,6,2017,7,26,2,5,1
5,20000.0,22250.0,15,2017,7,17,0,11,2017,7,17,0,10,0
5,20000.0,24500.0,30,2017,7,21,4,14,2017,7,21,4,13,1
6,20000.0,24500.0,30,2017,7,1,5,17,2017,7,1,5,16,1
3,10000.0,13000.0,30,2017,7,11,1,20,2017,7,11,1,19,1
3,10000.0,13000.0,30,2017,7,29,5,10,2017,7,29,5,9,1
2,10000.0,11500.0,15,2017,7,28,4,11,2017,7,28,4,10,0
10,30000.0,34500.0,30,2017,7,26,2,14,2017,7,26,2,13,1
11,25000.0,27500.0,30,2017,7,10,0,8,2017,7,10,0,7,1
10,30000.0,34500.0,30,2017,7,4,1,9,2017,7,4,1,8,1
3,20000.0,22250.0,15,2017,7,1,5,14,2017,7,1,5,13,1
3,10000.0,13000.0,30,2017,7,11,1,12,2017,7,11,1,11,1
2,10000.0,11500.0,15,2017,7,10,0,13,2017,7,10,0,12,1
2,10000.0,13000.0,30,2017,7,11,1,11,2017,7,11,1,10,1
8,20000.0,23000.0,30,2017,7,1,5,7,2017,7,1,5,6,1
8,20000.0,24500.0,30,2017,7,12,2,23,2017,7,12,2,22,1
3,20000.0,24000.0,30,2017,7,7,4,4,2017,7,7,4,3,1
9,20000.0,24500.0,30,2017,7,25,1,10,2017,7,25,1,9,1
7,30000.0,34500.0,30,2017,7,23,6,19,2017,7,23,6,18,1
4,20000.0,24500.0,30,2017,7,1,5,15,2017,7,1,5,14,1
3,10000.0,13000.0,30,2017,7,5,2,11,2017,7,5,2,10,1
19,50000.0,55000.0,60,2017,7,19,2,13,2017,7,19,2,12,1
5,20000.0,24500.0,30,2017,7,28,4,8,2017,7,28,4,7,1
2,10000.0,11500.0,15,2017,7,19,2,22,2017,7,19,2,21,1
12,20000.0,21000.0,15,2017,7,23,6,14,2017,7,23,6,13,1
2,10000.0,13000.0,30,2017,7,1,5,22,2017,7,1,5,21,1
10,25000.0,27500.0,30,2017,7,3,0,13,2017,7,3,0,12,1
2,10000.0,11500.0,15,2017,7,12,2,1,2017,7,12,2,0,1
3,10000.0,13000.0,30,2017,7,24,0,17,2017,7,24,0,16,0
7,20000.0,24500.0,30,2017,7,6,3,6,2017,7,6,3,5,1
2,10000.0,11500.0,15,2017,7,2,6,22,2017,7,2,6,21,0
5,20000.0,24500.0,30,2017,7,28,4,9,2017,7,28,4,8,1
2,10000.0,13000.0,30,2017,7,5,2,13,2017,7,5,2,12,1
4,10000.0,13000.0,30,2017,7,26,2,14,2017,7,26,2,13,1
2,10000.0,11500.0,15,2017,7,25,1,14,2017,7,25,1,13,1
11,40000.0,48000.0,60,2017,7,25,1,20,2017,7,25,1,19,1
10,40000.0,44000.0,30,2017,7,18,1,8,2017,7,18,1,7,1
10,40000.0,48000.0,60,2017,7,24,0,19,2017,7,24,0,18,1
3,10000.0,13000.0,30,2017,7,5,2,23,2017,7,5,2,22,1
2,10000.0,13000.0,30,2017,7,19,2,16,2017,7,19,2,15,1
3,10000.0,13000.0,30,2017,7,21,4,7,2017,7,21,4,6,1
3,10000.0,13000.0,30,2017,7,21,4,15,2017,7,21,4,14,1
2,10000.0,11500.0,15,2017,7,28,4,13,2017,7,28,4,12,1
4,20000.0,24500.0,30,2017,7,1,5,19,2017,7,1,5,18,1
10,30000.0,34500.0,30,2017,7,2,6,17,2017,7,2,6,16,1
9,30000.0,34500.0,30,2017,7,24,0,11,2017,7,24,0,10,1
9,30000.0,34500.0,30,2017,7,12,2,10,2017,7,12,2,9,1
13,40000.0,44000.0,30,2017,7,10,0,17,2017,7,10,0,16,1
2,10000.0,13000.0,30,2017,7,12,2,12,2017,7,12,2,11,1
7,30000.0,34500.0,30,2017,7,3,0,23,2017,7,3,0,22,1
3,10000.0,13000.0,30,2017,7,20,3,6,2017,7,20,3,5,1
7,30000.0,34500.0,30,2017,7,27,3,15,2017,7,27,3,14,1
4,20000.0,24500.0,30,2017,7,24,0,18,2017,7,24,0,17,1
7,30000.0,34500.0,30,2017,7,20,3,15,2017,7,20,3,14,1
9,40000.0,48000.0,60,2017,7,12,2,12,2017,7,12,2,11,1
4,20000.0,22250.0,15,2017,7,15,5,8,2017,7,15,5,7,1
2,10000.0,13000.0,30,2017,7,8,5,8,2017,7,8,5,7,1
2,10000.0,11500.0,15,2017,7,28,4,9,2017,7,28,4,8,1
5,20000.0,24500.0,30,2017,7,30,6,12,2017,7,30,6,11,1
2,10000.0,11500.0,15,2017,7,28,4,14,2017,7,28,4,13,1
10,15000.0,16500.0,30,2017,7,20,3,12,2017,7,20,3,11,1
4,10000.0,10750.0,15,2017,7,26,2,10,2017,7,26,2,9,1
6,30000.0,39000.0,60,2017,7,15,5,16,2017,7,15,5,15,0
5,10000.0,11500.0,15,2017,7,16,6,16,2017,7,16,6,15,0
3,10000.0,13000.0,30,2017,7,26,2,7,2017,7,26,2,6,0
2,10000.0,13000.0,30,2017,7,26,2,21,2017,7,26,2,20,0
2,10000.0,11500.0,15,2017,7,3,0,6,2017,7,3,0,5,0
2,10000.0,11500.0,15,2017,7,19,2,13,2017,7,19,2,12,0
8,30000.0,34500.0,30,2017,7,20,3,6,2017,7,20,3,5,0
9,30000.0,33000.0,30,2017,7,15,5,17,2017,7,15,5,16,1
8,20000.0,24500.0,30,2017,7,11,1,18,2017,7,11,1,17,1
9,15000.0,17250.0,30,2017,7,4,1,18,2017,7,4,1,17,1
3,10000.0,11500.0,15,2017,7,25,1,11,2017,7,25,1,10,1
13,30000.0,33000.0,30,2017,7,5,2,19,2017,7,5,2,18,1
10,50000.0,52500.0,30,2017,7,5,2,13,2017,7,5,2,12,1
7,20000.0,24500.0,30,2017,7,18,1,7,2017,7,18,1,6,1
5,20000.0,24500.0,30,2017,7,23,6,11,2017,7,23,6,10,1
6,20000.0,24500.0,30,2017,7,20,3,12,2017,7,20,3,11,1
2,10000.0,11500.0,15,2017,7,7,4,8,2017,7,7,4,7,0
2,10000.0,13000.0,30,2017,7,11,1,20,2017,7,11,1,19,0
4,20000.0,24500.0,30,2017,7,28,4,14,2017,7,28,4,13,1
4,20000.0,24500.0,30,2017,7,22,5,14,2017,7,22,5,13,1
3,10000.0,13000.0,30,2017,7,14,4,10,2017,7,14,4,9,0
2,10000.0,13000.0,30,2017,7,5,2,20,2017,7,5,2,19,1
10,15000.0,16125.0,15,2017,7,12,2,6,2017,7,12,2,5,1
2,10000.0,13000.0,30,2017,7,9,6,2,2017,7,9,6,1,1
11,30000.0,34500.0,30,2017,7,5,2,19,2017,7,5,2,18,0
3,10000.0,11500.0,15,2017,7,19,2,15,2017,7,19,2,14,0
2,10000.0,13000.0,30,2017,7,3,0,9,2017,7,3,0,8,0
3,15000.0,18375.0,30,2017,7,30,6,12,2017,7,30,6,11,0
2,10000.0,11500.0,15,2017,7,25,1,11,2017,7,25,1,10,0
2,10000.0,13000.0,30,2017,7,5,2,13,2017,7,5,2,12,0
6,10000.0,13000.0,30,2017,7,11,1,13,2017,7,11,1,12,0
10,30000.0,34500.0,30,2017,7,10,0,22,2017,7,10,0,21,1
4,10000.0,13000.0,30,2017,7,27,3,12,2017,7,27,3,11,1
12,20000.0,21000.0,15,2017,7,18,1,16,2017,7,18,1,15,1
6,30000.0,34500.0,30,2017,7,16,6,18,2017,7,16,6,17,1
2,10000.0,13000.0,30,2017,7,5,2,10,2017,7,5,2,9,1
6,30000.0,34500.0,30,2017,7,19,2,4,2017,7,19,2,3,1
8,30000.0,34500.0,30,2017,7,26,2,16,2017,7,26,2,15,1
2,10000.0,13000.0,30,2017,7,4,1,19,2017,7,4,1,18,1
3,10000.0,13000.0,30,2017,7,27,3,13,2017,7,27,3,12,1
2,10000.0,11500.0,15,2017,7,26,2,20,2017,7,26,2,19,1
4,20000.0,24500.0,30,2017,7,27,3,19,2017,7,27,3,18,1
4,20000.0,24500.0,30,2017,7,26,2,18,2017,7,26,2,17,1
2,10000.0,13000.0,30,2017,7,30,6,13,2017,7,30,6,12,1
10,30000.0,36000.0,60,2017,7,10,0,10,2017,7,10,0,9,1
12,30000.0,34500.0,30,2017,7,5,2,12,2017,7,5,2,11,1
3,10000.0,13000.0,30,2017,7,15,5,14,2017,7,15,5,13,1
3,10000.0,13000.0,30,2017,7,30,6,6,2017,7,30,6,5,1
8,30000.0,34500.0,30,2017,7,1,5,13,2017,7,1,5,12,1
7,10000.0,11500.0,15,2017,7,23,6,5,2017,7,23,6,4,1
2,10000.0,13000.0,30,2017,7,3,0,11,2017,7,3,0,10,0
10,30000.0,39000.0,60,2017,7,26,2,19,2017,7,26,2,18,1
6,15000.0,16687.5,15,2017,7,20,3,13,2017,7,20,3,12,1
4,20000.0,22250.0,15,2017,7,3,0,6,2017,7,3,0,5,1
3,10000.0,13000.0,30,2017,7,4,1,10,2017,7,4,1,9,1
3,10000.0,13000.0,30,2017,7,14,4,21,2017,7,14,4,20,0
4,10000.0,11500.0,15,2017,7,19,2,15,2017,7,19,2,14,1
6,10000.0,13000.0,30,2017,7,12,2,16,2017,7,12,2,15,1
2,10000.0,13000.0,30,2017,7,12,2,21,2017,7,12,2,20,1
2,10000.0,13000.0,30,2017,7,10,0,17,2017,7,10,0,16,0
4,10000.0,11500.0,15,2017,7,1,5,16,2017,7,1,5,15,0
4,20000.0,24500.0,30,2017,7,24,0,18,2017,7,24,0,17,1
3,10000.0,13000.0,30,2017,7,12,2,14,2017,7,12,2,13,1
10,50000.0,52500.0,30,2017,7,4,1,11,2017,7,4,1,10,1
2,10000.0,11500.0,15,2017,7,14,4,9,2017,7,14,4,8,1
3,10000.0,13000.0,30,2017,7,22,5,11,2017,7,22,5,10,1
6,20000.0,24500.0,30,2017,7,14,4,11,2017,7,14,4,10,1
4,15000.0,18375.0,30,2017,7,4,1,7,2017,7,4,1,6,1
4,20000.0,24500.0,30,2017,7,6,3,10,2017,7,6,3,9,1
6,30000.0,34500.0,30,2017,7,11,1,16,2017,7,11,1,15,1
3,10000.0,13000.0,30,2017,7,7,4,18,2017,7,7,4,17,1
6,20000.0,24500.0,30,2017,7,20,3,6,2017,7,20,3,5,1
10,30000.0,34500.0,30,2017,7,6,3,15,2017,7,6,3,14,1
3,10000.0,13000.0,30,2017,7,26,2,20,2017,7,26,2,19,1
4,20000.0,24500.0,30,2017,7,24,0,18,2017,7,24,0,17,1
2,10000.0,13000.0,30,2017,7,21,4,11,2017,7,21,4,10,1
7,20000.0,24500.0,30,2017,7,6,3,9,2017,7,6,3,8,1
5,10000.0,13000.0,30,2017,7,6,3,20,2017,7,6,3,19,1
4,20000.0,24500.0,30,2017,7,1,5,22,2017,7,1,5,21,1
5,20000.0,24500.0,30,2017,7,11,1,13,2017,7,11,1,12,1
2,10000.0,11500.0,15,2017,7,15,5,16,2017,7,15,5,15,1
11,50000.0,52500.0,30,2017,7,19,2,13,2017,7,19,2,12,1
3,10000.0,11500.0,15,2017,7,9,6,22,2017,7,9,6,21,1
5,20000.0,24500.0,30,2017,7,11,1,12,2017,7,11,1,11,1
11,40000.0,44000.0,30,2017,7,20,3,11,2017,7,20,3,7,1
10,30000.0,34500.0,30,2017,7,26,2,10,2017,7,26,2,9,1
2,10000.0,13000.0,30,2017,7,24,0,11,2017,7,24,0,10,1
2,10000.0,13000.0,30,2017,7,18,1,10,2017,7,18,1,9,1
2,10000.0,13000.0,30,2017,7,25,1,8,2017,7,25,1,7,0
2,10000.0,13000.0,30,2017,7,15,5,16,2017,7,15,5,15,0
3,10000.0,13000.0,30,2017,7,26,2,12,2017,7,26,2,11,0
7,30000.0,34500.0,30,2017,7,27,3,12,2017,7,27,3,11,0
3,20000.0,24500.0,30,2017,7,15,5,11,2017,7,15,5,10,0
2,10000.0,13000.0,30,2017,7,25,1,12,2017,7,25,1,11,0
16,40000.0,44000.0,30,2017,7,28,4,4,2017,7,28,4,3,1
10,30000.0,34500.0,30,2017,7,26,2,12,2017,7,26,2,11,1
14,10000.0,11000.0,30,2017,7,15,5,17,2017,7,15,5,16,1
6,25000.0,28750.0,30,2017,7,5,2,7,2017,7,5,2,6,1
7,30000.0,34500.0,30,2017,7,13,3,13,2017,7,13,3,12,1
6,20000.0,24500.0,30,2017,7,29,5,6,2017,7,29,5,5,1
5,30000.0,34500.0,30,2017,7,6,3,6,2017,7,6,3,5,1
8,30000.0,39000.0,60,2017,7,20,3,12,2017,7,20,3,11,1
11,40000.0,44000.0,30,2017,7,21,4,20,2017,7,21,4,19,1
2,10000.0,11500.0,15,2017,7,30,6,18,2017,7,30,6,17,1
2,10000.0,13000.0,30,2017,7,6,3,17,2017,7,6,3,16,1
2,10000.0,11500.0,15,2017,7,25,1,12,2017,7,25,1,11,1
2,10000.0,11500.0,15,2017,7,27,3,18,2017,7,27,3,17,1
7,25000.0,28750.0,30,2017,7,13,3,13,2017,7,13,3,12,1
7,20000.0,23000.0,30,2017,7,6,3,6,2017,7,6,3,5,1
2,10000.0,11500.0,15,2017,7,19,2,0,2017,7,18,1,23,1
2,10000.0,13000.0,30,2017,7,20,3,14,2017,7,20,3,13,0
10,40000.0,44000.0,30,2017,7,8,5,21,2017,7,8,5,20,1
3,10000.0,13000.0,30,2017,7,10,0,12,2017,7,10,0,11,1
3,10000.0,13000.0,30,2017,7,17,0,8,2017,7,17,0,7,0
5,10000.0,11500.0,15,2017,7,12,2,23,2017,7,12,2,22,1
2,10000.0,13000.0,30,2017,7,11,1,23,2017,7,11,1,22,1
5,10000.0,11500.0,15,2017,7,27,3,20,2017,7,27,3,19,1
5,10000.0,13000.0,30,2017,7,26,2,19,2017,7,26,2,18,1
3,10000.0,11500.0,15,2017,7,16,6,14,2017,7,16,6,13,1
8,30000.0,34500.0,30,2017,7,25,1,10,2017,7,25,1,9,1
2,10000.0,13000.0,30,2017,7,8,5,8,2017,7,8,5,7,1
8,10000.0,13000.0,30,2017,7,19,2,14,2017,7,19,2,13,1
9,20000.0,24500.0,30,2017,7,26,2,14,2017,7,26,2,13,1
7,30000.0,39000.0,60,2017,7,3,0,12,2017,7,3,0,11,1
2,10000.0,11500.0,15,2017,7,29,5,13,2017,7,29,5,12,0
3,10000.0,13000.0,30,2017,7,4,1,16,2017,7,4,1,15,0
4,20000.0,24500.0,30,2017,7,2,6,22,2017,7,2,6,21,1
2,10000.0,13000.0,30,2017,7,6,3,7,2017,7,6,3,6,1
2,10000.0,13000.0,30,2017,7,23,6,9,2017,7,23,6,8,1
2,10000.0,13000.0,30,2017,7,14,4,8,2017,7,14,4,7,1
5,20000.0,24500.0,30,2017,7,26,2,7,2017,7,26,2,6,1
6,20000.0,22250.0,15,2017,7,19,2,10,2017,7,19,2,9,1
5,10000.0,13000.0,30,2017,7,12,2,9,2017,7,12,2,8,1
5,20000.0,24500.0,30,2017,7,18,1,20,2017,7,18,1,19,1
5,20000.0,24500.0,30,2017,7,10,0,13,2017,7,10,0,12,1
3,10000.0,13000.0,30,2017,7,26,2,20,2017,7,26,2,19,1
2,10000.0,13000.0,30,2017,7,10,0,9,2017,7,10,0,8,1
2,10000.0,11500.0,15,2017,7,5,2,21,2017,7,5,2,20,0
2,10000.0,13000.0,30,2017,7,21,4,18,2017,7,21,4,17,1
9,20000.0,24500.0,30,2017,7,19,2,19,2017,7,19,2,18,1
4,10000.0,11125.0,15,2017,7,25,1,9,2017,7,25,1,8,1
2,10000.0,11500.0,15,2017,7,5,2,17,2017,7,5,2,16,1
10,40000.0,44000.0,30,2017,7,10,0,12,2017,7,10,0,11,1
2,10000.0,13000.0,30,2017,7,13,3,10,2017,7,13,3,9,1
6,20000.0,24500.0,30,2017,7,3,0,13,2017,7,3,0,12,1
11,20000.0,24500.0,30,2017,7,5,2,9,2017,7,5,2,7,1
3,10000.0,13000.0,30,2017,7,25,1,14,2017,7,25,1,13,1
5,30000.0,39000.0,60,2017,7,27,3,16,2017,7,27,3,14,1
3,10000.0,13000.0,30,2017,7,23,6,15,2017,7,23,6,14,1
8,10000.0,11500.0,15,2017,7,10,0,11,2017,7,10,0,10,1
2,10000.0,13000.0,30,2017,7,16,6,7,2017,7,16,6,6,1
12,40000.0,44000.0,30,2017,7,20,3,11,2017,7,20,3,10,1
5,10000.0,13000.0,30,2017,7,20,3,22,2017,7,20,3,21,1
2,10000.0,13000.0,30,2017,7,28,4,8,2017,7,28,4,7,1
6,20000.0,24500.0,30,2017,7,12,2,16,2017,7,12,2,15,1
3,10000.0,13000.0,30,2017,7,24,0,17,2017,7,24,0,16,1
3,10000.0,11500.0,15,2017,7,22,5,21,2017,7,22,5,20,1
16,15000.0,15750.0,30,2017,7,13,3,6,2017,7,13,3,5,1
2,10000.0,13000.0,30,2017,7,17,0,10,2017,7,17,0,9,1
3,10000.0,13000.0,30,2017,7,21,4,14,2017,7,21,4,13,0
4,10000.0,13000.0,30,2017,7,26,2,9,2017,7,26,2,8,1
2,10000.0,13000.0,30,2017,7,6,3,19,2017,7,6,3,18,1
4,20000.0,24500.0,30,2017,7,3,0,6,2017,7,3,0,5,1
3,20000.0,24500.0,30,2017,7,5,2,9,2017,7,5,2,8,1
2,10000.0,13000.0,30,2017,7,4,1,20,2017,7,4,1,19,1
5,20000.0,24500.0,30,2017,7,30,6,6,2017,7,30,6,5,1
7,15000.0,16687.5,15,2017,7,25,1,18,2017,7,25,1,17,1
4,10000.0,13000.0,30,2017,7,24,0,7,2017,7,24,0,6,0
4,20000.0,24500.0,30,2017,7,27,3,23,2017,7,27,3,22,1
2,10000.0,13000.0,30,2017,7,12,2,9,2017,7,12,2,8,0
2,10000.0,11500.0,15,2017,7,20,3,22,2017,7,20,3,21,1
10,25000.0,28750.0,30,2017,7,23,6,15,2017,7,23,6,14,1
11,40000.0,48000.0,60,2017,7,23,6,19,2017,7,23,6,18,1
